geometry,weight,road_type
"{""type"": ""LineString"", ""coordinates"": [[121.449512, 25.1767719], [121.4495564, 25.1767882]]}",4.8258880756255715,footway
"{""type"": ""LineString"", ""coordinates"": [[121.449512, 25.1767719], [121.4496073, 25.1765578]]}",25.58690471865331,service
"{""type"": ""LineString"", ""coordinates"": [[121.4495564, 25.1767882], [121.4498852, 25.1769091]]}",35.7455989082986,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4495564, 25.1767882], [121.4496601, 25.1765766]]}",25.66350995097062,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450386, 25.1768509], [121.4504293, 25.1767627]]}",10.700266165514364,steps
"{""type"": ""LineString"", ""coordinates"": [[121.450386, 25.1768509], [121.4501957, 25.1767829]]}",20.60763491009143,service
"{""type"": ""LineString"", ""coordinates"": [[121.4504293, 25.1767627], [121.4504477, 25.1767257]]}",4.498513008831727,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4505375, 25.1765416], [121.450614, 25.1765743]]}",8.519365461790592,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4505375, 25.1765416], [121.4505059, 25.1766082]]}",8.035370080801128,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4505375, 25.1765416], [121.4503632, 25.1764751]]}",19.050735355279233,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450614, 25.1765743], [121.450641, 25.1765277]]}",5.835280633457107,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450641, 25.1765277], [121.4507486, 25.1763311]]}",24.328246947753065,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4507486, 25.1763311], [121.4508329, 25.176176]]}",19.166539542779955,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4507486, 25.1763311], [121.4506392, 25.176282]]}",12.29555380215795,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4508329, 25.176176], [121.450859, 25.176128]]}",5.932111365564898,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4508329, 25.176176], [121.4507646, 25.1761763]]}",6.884594170620604,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450859, 25.176128], [121.4508367, 25.1760516]]}",8.756056379916986,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450859, 25.176128], [121.4508943, 25.1762495]]}",13.920645044394178,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4508367, 25.1760516], [121.4508237, 25.1759959]]}",6.307355764770561,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4504931, 25.1749866], [121.4505356, 25.1748932]]}",11.197546096916474,service
"{""type"": ""LineString"", ""coordinates"": [[121.4504931, 25.1749866], [121.4504507, 25.1750771]]}",10.897493579066198,service
"{""type"": ""LineString"", ""coordinates"": [[121.4504931, 25.1749866], [121.4508139, 25.175107]]}",34.97853867877701,service
"{""type"": ""LineString"", ""coordinates"": [[121.4504931, 25.1749866], [121.450417, 25.1749581]]}",8.29501067723976,service
"{""type"": ""LineString"", ""coordinates"": [[121.4505356, 25.1748932], [121.4506822, 25.1745778]]}",37.932681381765335,service
"{""type"": ""LineString"", ""coordinates"": [[121.4505356, 25.1748932], [121.4507655, 25.1749818]]}",25.166165794477475,service
"{""type"": ""LineString"", ""coordinates"": [[121.4506822, 25.1745778], [121.4507674, 25.1743535]]}",26.2875330508303,service
"{""type"": ""LineString"", ""coordinates"": [[121.4506822, 25.1745778], [121.4506312, 25.1745596]]}",5.521925308663056,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4507674, 25.1743535], [121.4508564, 25.1741291]]}",26.42557607264085,service
"{""type"": ""LineString"", ""coordinates"": [[121.4507674, 25.1743535], [121.4506862, 25.1743219]]}",8.901956997287106,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4498382, 25.1760439], [121.4497866, 25.1760261]]}",5.562356590394483,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4498382, 25.1760439], [121.449947, 25.1757998]]}",29.17774652392204,service
"{""type"": ""LineString"", ""coordinates"": [[121.4497866, 25.1760261], [121.4497295, 25.1760038]]}",6.263238797213267,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4497866, 25.1760261], [121.4496426, 25.1763585]]}",39.57681692039118,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4497866, 25.1760261], [121.4499824, 25.1755953]]}",51.63894820483027,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4497295, 25.1760038], [121.4495871, 25.1759463]]}",15.70330364826249,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4497295, 25.1760038], [121.4497732, 25.1759073]]}",11.561080688482573,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4495871, 25.1759463], [121.4492335, 25.1758191]]}",38.326109895776725,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4495871, 25.1759463], [121.4495428, 25.1760393]]}",11.227527164015317,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4492335, 25.1758191], [121.4491444, 25.1760237]]}",24.377679678593605,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4492335, 25.1758191], [121.4492796, 25.1757102]]}",12.926639282655616,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4491444, 25.1760237], [121.4484331, 25.1757649]]}",77.21630072621068,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4491444, 25.1760237], [121.4491042, 25.1760583]]}",5.577440453651904,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4484331, 25.1757649], [121.4482833, 25.1757098]]}",16.286444750450084,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4484331, 25.1757649], [121.4484467, 25.1757337]]}",3.717897118415681,service
"{""type"": ""LineString"", ""coordinates"": [[121.4484331, 25.1757649], [121.4484147, 25.1758073]]}",5.049482970014411,service
"{""type"": ""LineString"", ""coordinates"": [[121.4494249, 25.1762736], [121.4496426, 25.1763585]]}",23.873942475274504,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4496426, 25.1763585], [121.449688, 25.1763765]]}",4.991707886903197,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4496426, 25.1763585], [121.4496164, 25.1764244]]}",7.7626020621325,footway
"{""type"": ""LineString"", ""coordinates"": [[121.449688, 25.1763765], [121.4496073, 25.1765578]]}",21.667006369348442,service
"{""type"": ""LineString"", ""coordinates"": [[121.4523019, 25.175557], [121.4523116, 25.1753829]]}",19.309352286466595,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4523019, 25.175557], [121.4521713, 25.1755655]]}",13.197933462086683,service
"{""type"": ""LineString"", ""coordinates"": [[121.4523019, 25.175557], [121.4529919, 25.1756253]]}",69.96132618326065,service
"{""type"": ""LineString"", ""coordinates"": [[121.4523116, 25.1753829], [121.4522705, 25.1753795]]}",4.15991452972448,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4522705, 25.1753795], [121.4522864, 25.1751722]]}",23.017919161923185,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4522864, 25.1751722], [121.4517487, 25.1751754]]}",54.20077762173226,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4522864, 25.1751722], [121.4521629, 25.175093]]}",15.229283755792151,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4522864, 25.1751722], [121.4524144, 25.1751815]]}",12.943329695935288,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4530876, 25.1751341], [121.4532224, 25.175301]]}",22.94334236228117,service
"{""type"": ""LineString"", ""coordinates"": [[121.4530876, 25.1751341], [121.4530521, 25.1752175]]}",9.906824276985674,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4532224, 25.175301], [121.4532869, 25.1753265]]}",7.0885855062675915,service
"{""type"": ""LineString"", ""coordinates"": [[121.4532224, 25.175301], [121.4532742, 25.1753564]]}",8.057267019860818,service
"{""type"": ""LineString"", ""coordinates"": [[121.4532869, 25.1753265], [121.4535875, 25.1753426]]}",30.352577862422763,service
"{""type"": ""LineString"", ""coordinates"": [[121.4535875, 25.1753426], [121.4536281, 25.1755986]]}",28.65021546727281,service
"{""type"": ""LineString"", ""coordinates"": [[121.4536281, 25.1755986], [121.4536425, 25.1756894]]}",10.161868770709836,service
"{""type"": ""LineString"", ""coordinates"": [[121.4536281, 25.1755986], [121.4535213, 25.1756042]]}",10.783152764774057,footway
"{""type"": ""LineString"", ""coordinates"": [[121.447817, 25.1756497], [121.4477772, 25.1753878]]}",29.286015052494665,service
"{""type"": ""LineString"", ""coordinates"": [[121.447817, 25.1756497], [121.4480734, 25.1757555]]}",28.377623108699794,service
"{""type"": ""LineString"", ""coordinates"": [[121.447817, 25.1756497], [121.4477902, 25.1757382]]}",10.168303066911792,service
"{""type"": ""LineString"", ""coordinates"": [[121.4477772, 25.1753878], [121.4479028, 25.1750962]]}",34.692305426209465,service
"{""type"": ""LineString"", ""coordinates"": [[121.4479028, 25.1750962], [121.4480812, 25.1751557]]}",19.152241962326098,service
"{""type"": ""LineString"", ""coordinates"": [[121.4480812, 25.1751557], [121.448242, 25.1751366]]}",16.345967170209683,service
"{""type"": ""LineString"", ""coordinates"": [[121.448242, 25.1751366], [121.448402, 25.1747962]]}",41.00959511336706,service
"{""type"": ""LineString"", ""coordinates"": [[121.448402, 25.1747962], [121.4484406, 25.1747275]]}",8.54671756631461,service
"{""type"": ""LineString"", ""coordinates"": [[121.448402, 25.1747962], [121.4480545, 25.1746382]]}",39.15657066849126,footway
"{""type"": ""LineString"", ""coordinates"": [[121.448402, 25.1747962], [121.4484557, 25.1748175]]}",5.904760383090037,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4484406, 25.1747275], [121.4483425, 25.1746762]]}",11.404821225912194,service
"{""type"": ""LineString"", ""coordinates"": [[121.4484406, 25.1747275], [121.4484618, 25.1747386]]}",2.4654098406035447,service
"{""type"": ""LineString"", ""coordinates"": [[121.4481442, 25.1759599], [121.4482509, 25.1757215]]}",28.513133844633394,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4481442, 25.1759599], [121.4480577, 25.1761548]]}",23.282751139393856,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4482509, 25.1757215], [121.4482833, 25.1757098]]}",3.513612406300152,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4480577, 25.1761548], [121.4480079, 25.1762739]]}",14.115121223137171,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4480079, 25.1762739], [121.4481045, 25.176313]]}",10.656850381575488,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4481045, 25.176313], [121.4480511, 25.1763936]]}",10.424913329817931,steps
"{""type"": ""LineString"", ""coordinates"": [[121.446556, 25.1745897], [121.4466294, 25.1747241]]}",16.624271438407472,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.446556, 25.1745897], [121.4464631, 25.1746295]]}",10.350101806800295,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4466294, 25.1747241], [121.4464819, 25.175081]]}",42.23620241427356,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4464819, 25.175081], [121.4464041, 25.1752764]]}",23.020821781691925,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4464041, 25.1752764], [121.4464014, 25.1754354]]}",17.614086696688666,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4464041, 25.1752764], [121.4467514, 25.175297]]}",35.081722415534855,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4464014, 25.1754354], [121.4464171, 25.1755133]]}",8.77268544041168,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4464014, 25.1754354], [121.4462246, 25.175467]]}",18.16169695923909,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4464171, 25.1755133], [121.446447, 25.175683]]}",19.037277851330554,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.446447, 25.175683], [121.4465744, 25.17595]]}",32.242534560786446,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.446447, 25.175683], [121.4466039, 25.1756272]]}",16.980159355116193,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4465744, 25.17595], [121.4467541, 25.1761321]]}",27.110038647303636,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4467541, 25.1761321], [121.4469821, 25.176285]]}",28.54836455766396,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4469821, 25.176285], [121.4471377, 25.1763457]]}",17.064569599171747,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4469821, 25.176285], [121.447076, 25.1762146]]}",12.26352414421522,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4471377, 25.1763457], [121.4473817, 25.1763894]]}",25.0665125609252,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4473817, 25.1763894], [121.4475977, 25.1763991]]}",21.798849735884367,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4475977, 25.1763991], [121.4476385, 25.1763986]]}",4.112928676363204,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4476385, 25.1763986], [121.4480186, 25.176394]]}",38.316684972033634,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4476385, 25.1763986], [121.4476424, 25.1765169]]}",13.109658271498946,service
"{""type"": ""LineString"", ""coordinates"": [[121.4480186, 25.176394], [121.4480511, 25.1763936]]}",3.276232805810045,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4480186, 25.176394], [121.4480142, 25.1764316]]}",4.188395847498925,service
"{""type"": ""LineString"", ""coordinates"": [[121.4480511, 25.1763936], [121.4480894, 25.1764257]]}",5.24846844223399,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4480894, 25.1764257], [121.4481095, 25.1764547]]}",3.7978122739092437,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4480894, 25.1764257], [121.4481507, 25.1762903]]}",16.22083534715497,service
"{""type"": ""LineString"", ""coordinates"": [[121.4427462, 25.1767546], [121.4426416, 25.17683]]}",13.450543024075083,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4511002, 25.1703175], [121.4512729, 25.1708179]]}",58.09744084420676,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4512729, 25.1708179], [121.4513515, 25.1710845]]}",30.57494837399896,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4512729, 25.1708179], [121.4520943, 25.1705857]]}",86.70208491693414,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4513515, 25.1710845], [121.4519068, 25.1709328]]}",58.44329992393307,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4499015, 25.1719351], [121.4502401, 25.1724108]]}",62.78050830205633,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4499015, 25.1719351], [121.4502107, 25.171779]]}",35.64277457160478,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4499015, 25.1719351], [121.4495553, 25.1714632]]}",62.84984333387757,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4502401, 25.1724108], [121.4503748, 25.1725847]]}",23.56693748706914,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4502401, 25.1724108], [121.4492867, 25.172732]]}",102.47809497535336,service
"{""type"": ""LineString"", ""coordinates"": [[121.4503748, 25.1725847], [121.4504964, 25.1727417]]}",21.276085296585983,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4503748, 25.1725847], [121.4504344, 25.1725472]]}",7.303891210145446,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4504964, 25.1727417], [121.4505448, 25.1729297]]}",21.388106672477548,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4503543, 25.1731495], [121.4501613, 25.1732133]]}",20.698309750380638,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4501613, 25.1732133], [121.4501229, 25.1732214]]}",3.9733662823072677,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4501229, 25.1732214], [121.4499048, 25.1732677]]}",22.57486293220306,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4501229, 25.1732214], [121.4501813, 25.1734155]]}",22.291258167886934,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4493952, 25.1733138], [121.4491296, 25.1733138]]}",26.772610508231658,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4491296, 25.1733138], [121.448803, 25.1733092]]}",32.92538278829424,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4476142, 25.1683228], [121.4476303, 25.1683714]]}",5.622605762006729,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4476142, 25.1683228], [121.447934, 25.1682042]]}",34.811276916694844,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4476303, 25.1683714], [121.4477845, 25.1687149]]}",41.101163393635375,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4476303, 25.1683714], [121.4474094, 25.1684797]]}",25.293415711462703,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4477845, 25.1687149], [121.4480474, 25.1693023]]}",70.25472119725524,tertiary
